Report generated on: 11-25-2024 12:36:05
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"","energy consumption per GDP (1000 Btu/2015$ GDP PPP)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.47-34-MYS-TBTUUSDPP.A","        Malaysia","3.8635182199226654","3.7745888922332407","3.7391101229414256","3.9692149673425625","4.350352280556716","4.970615422845581","5.301664042881248","5.011787446071567","4.806291910091154","4.806753407756801","4.373671238818281","4.380734772555105","4.306467549937246","4.51681367091257","4.841800987817102","4.818687821728851","4.665025677473776","4.616700019812179","4.985675512943386","4.6636372167275875","4.770387696052781","5.063572430655767","5.231518904555326","4.928774026037789","4.706407415996746","5.003067508561284","5.1204562791117185","5.110757184512779","4.967247001808093","5.1730410240144264","5.059795660864642","4.941881432765344","4.7488964982491675","4.786162885211514","4.685055282126792","4.313942793448951","4.107993487080594","4.05018685508361","4.236715897003765","4.072425821081787","4.104488691472431","4.258495979923915","4.09242066331846"
"INTL.47-34-MDV-TBTUUSDPP.A","        Maldives","0","0","0","0","0","0","0","0","4748917.811969163","4737344.537912232","0.7982503132738279","0.7463680550551272","0.7027551323955075","0.7776806661371067","1.4519219306408147","1.858359393893561","1.8028753364260104","1.437030420758717","1.4722792374813412","1.3867489128152837","2.821248071867655","2.4594971085521498","2.742446464077159","2.097916265307915","2.5880927827262976","2.697253808816734","2.7103585469353697","2.6046274706634884","2.5865438520354322","2.962305958038024","2.7915395067402513","2.7789250614148324","3.4522807854661677","3.3939600712087783","4.0941211113354825","2.944786611785285","2.929040680364633","2.836130571567888","2.9915087495007184","3.1321476531298416","4.429782393412404","3.119454386563982","2.7600947805353524"
"INTL.47-34-MLI-TBTUUSDPP.A","        Mali","0","0","0","0","0","0","0","0","0.4081857586539571","0.6963317772432206","0.6195564973310282","0.5548382192973863","0.6178632848852548","0.5961584524687211","0.5661970750657216","0.5619545817286734","0.5577574079510678","0.5383225198445205","0.5178838121946646","0.4950234241179872","0.8254811259123042","0.7229488007116417","0.6785577697804885","0.5918821183064134","0.6140162879917869","0.6141534507361852","0.6984051305406535","0.8147728102346459","0.9222347900994191","1.1229935420407562","1.0977149839432074","1.2309075419396913","1.2424480880008102","1.3224511792744542","1.3264210827024487","1.5005527782023873","1.76634792713128","1.8515699784741553","1.8702910571046556","1.9007553865642546","1.8499951945083206","2.193341722303961","2.214608916103919"
"INTL.47-34-MLT-TBTUUSDPP.A","        Malta","0","0","0","0","0","0","0","0","4.656826361102473","4.431318685212228","4.537246776921723","4.501865791252283","4.5195700708500315","4.5740741056562735","4.757950575536548","4.2220749887550895","4.212195438514331","4.285525228706984","4.336585874878993","4.620442599873613","6.27167303946093","6.986569882069786","6.646926627718755","7.425432131723423","7.7804070680056165","6.422722100179862","6.400842239431797","6.654462837433884","6.63808051217226","7.153135047874152","8.089874370515615","7.6522863982333265","7.003294837523149","6.2989088989110495","5.973791358605342","5.95806289282542","6.398148185137992","6.569377319163565","6.38213115631467","6.208301427027336","6.322468226215259","5.331993152306703","4.896547300901719"
"INTL.47-34-MTQ-TBTUUSDPP.A","        Martinique","0","0","0","0","0","0","0","0","4.78296018822159","6.248128499723512","8.448086066583317","6.689628684091536","7.20170524477269","5.939498455282945","5.702337344420948","5.682272936645932","5.4487436888804055","5.329219021360773","5.076474719411142","4.888494571049304","5.689216012168755","5.455213910147371","5.595419402151131","5.387229322230344","5.239643878357201","5.02221027468261","4.8822816224982075","5.011565685247705","4.898620958133768","5.204688709112173","5.0581009497493445","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-MRT-TBTUUSDPP.A","        Mauritania","1.3528759664130934","1.2476092880207497","1.2831434148613958","1.2389065745773822","1.9040000688196341","1.8426884171463744","1.0021711884011861","1.3560772708831554","1.7251523645431965","1.8977380950721734","1.7337984811410174","1.7828613036073","5.720603773954927","5.531230509558017","5.688503626065217","5.256089687855951","5.026051331051028","5.241838784661227","5.121632884010903","4.938808077164275","1.809268414122441","1.902715039991447","2.0175440491043184","1.9728422712773797","2.026144312852169","1.9460432256029607","1.6002382092653444","1.845293376098901","2.2810011177262792","2.2393176130618015","2.164649148726786","2.2350461226491505","2.372170230412907","2.037784949134286","2.350478873157616","2.23017622624836","2.060037197408866","2.937512737916948","2.9698911062604947","3.0126124180007605","2.9003881669646776","3.0811471746368544","2.986204858376026"
"INTL.47-34-MUS-TBTUUSDPP.A","        Mauritius","2.7892694767953436","2.354306969307301","2.17269523057902","2.328797220864084","2.3666379298102767","2.3113913929938716","2.6526043501320276","2.1106334937209215","2.7236677366868305","3.0021977445835364","3.1715460344763993","3.0846759160166854","3.44516931787817","3.3103424223706153","3.1868118048608367","3.2375027087345267","3.0915575943269213","2.9630863355228003","2.866200382167185","3.1255186700194115","3.8991465452374796","3.8676142382626164","3.7281458826036817","3.5808318490329207","3.537804594864613","3.73288072387335","3.7246364291181675","3.6555474836333213","3.5478110808730756","3.3071762610977786","3.4225879807808663","3.384665048975574","3.292705020480291","3.22992434064408","3.1982785243681335","3.1941384454565434","3.2014111611660305","3.385080638980944","3.4278023325540863","3.453974455399923","3.413226303072558","2.911233078499324","2.5522096708410373"
"INTL.47-34-MEX-TBTUUSDPP.A","        Mexico","3.553251961834537","3.5309764361055653","3.7505897971628075","3.7155861278128284","3.5921272168163565","3.7156871131158775","3.8384860776682688","3.8484033345981437","3.8498410744294387","3.909754524651792","3.626665078118201","3.7464772032381553","3.6259682386491945","3.7254079853422075","3.831530771207382","3.910408707601142","3.756254562396653","3.5780420373589976","3.6201464651403876","3.4860285814202605","3.4662986297684473","3.467295816131992","3.4780636939971035","3.5756006329580954","3.5859965102609044","3.6053146343199622","3.595870896216201","3.582751686332448","3.5749537425754223","3.8150677945416427","3.615210205509774","3.5893771394735703","3.4446559704320245","3.450155289411528","3.277305374775329","3.261995202877304","3.2521708093720534","3.2072177400090975","3.0900280709612713","3.1792999439367526","3.129973469630391","3.0204725278997326","3.086554559661594"
"INTL.47-34-FSM-TBTUUSDPP.A","        Micronesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-MDA-TBTUUSDPP.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","7.3697726994275605","8.954622181418475","9.702081121609865","9.639270281754373","8.121600671867402","8.25402155578782","7.77100586549245","7.808364515811465","8.146052186812687","7.079662268545169","7.2180533571829635","7.296424820816535","6.15325646709992","5.888548884153522","5.64405753900045","4.973956525860214","4.771668756714061","6.624014558951536","5.963821827772124","5.428315118268902","4.891823223164831","4.682199691324217","4.557992610972531","4.671683541520733","4.579975361341984","4.802827460416767","4.629048859034587","4.127562118747483"
"INTL.47-34-MNG-TBTUUSDPP.A","        Mongolia","0","0","0","0","0","0","0","0","25.851641874131726","23.52635674084294","22.317759337068605","25.50534191700038","25.169035880059635","23.812904058817068","21.6975569215172","17.777630230361808","17.882329923828998","15.711386450864593","15.437049067817927","15.045058119161418","15.534840141308809","15.34361899702301","15.75943322472731","14.097170814106507","12.509210196112013","12.094789871094477","12.000336477001328","11.42548833705377","10.364145951533125","10.632231033178758","9.729011677394992","9.218007920838765","8.870305482670473","8.155169570523265","6.77309054466697","6.037095188834346","6.236387556247286","6.455812135685968","6.527630529858067","6.810551396023904","6.071798944546535","6.23779209629036","4.899782780750326"
"INTL.47-34-MNE-TBTUUSDPP.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","4.99294451497092","4.547172741010769","4.638643301197319","3.674899432303364","4.322718253928584","4.153804465934587","3.9740880750384626","3.5599691397888016","3.426923441497526","3.6204149759585915","3.331237742202842","3.2857052606935286","3.3025710510916633","3.0598355316285573","3.3593169465316013","3.1852736052137636","3.041367700504355"
"INTL.47-34-MSR-TBTUUSDPP.A","        Montserrat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-MAR-TBTUUSDPP.A","        Morocco","0","0","0","0","0","0","0","0","2.515340476871074","2.721900733018465","2.7507896212959735","2.632373811252827","2.905254780779887","3.0294322697971117","3.01211916790636","3.208612039766907","2.823274613447486","2.9803551890703868","2.801343907375362","2.984712928232157","2.950937687090146","2.8840726081534473","2.8434271715495347","2.696328249197717","2.961899086445801","3.138914471877326","3.0242135719424033","3.119752927566026","3.042925206498528","3.0281707469701638","3.1015869609398483","3.094723414408221","3.07440253066024","2.9695345686944905","3.0147209069518426","2.897065888214094","2.849171828332468","2.8801580298062035","2.8142467295315448","2.860868129757588","2.8813399250586116","3.032452997810373","3.033347710050648"
"INTL.47-34-MOZ-TBTUUSDPP.A","        Mozambique","12.359363693441964","5.588436735487178","6.297423256390515","9.210702368989965","5.777351760518263","6.122380074779154","3.374329862940214","2.9904521512863234","3.9941054484995","3.0179090657713865","2.78332510983985","2.685237666817572","2.8208534651314916","2.759712529671758","2.4730869078507363","2.556029166607215","2.354670248806244","2.186029270776054","2.269988775797114","2.4016752357701066","3.18965528232586","3.811111958068606","3.317852254488044","4.0952901476281784","3.9425426442417377","3.886806303680148","3.8348406853575963","4.0825250072527846","3.6083193949091843","3.567736429895072","3.420291352027191","4.087114969813992","4.878671007977713","5.182074736319619","5.352339581363279","5.394872932361253","5.7428076214799235","5.851800843225996","4.326012416947351","4.484495165907918","4.1698050427860025","4.656622797085229","4.454608847983587"
"INTL.47-34-NAM-TBTUUSDPP.A","        Namibia","--","--","--","--","--","--","--","--","--","--","4.099865550683323","2.013749740280448","1.7479534659384794","2.2334895592658564","2.0931193785876365","2.409555869333118","2.423566742806483","2.3874567574908467","2.3495753505896664","3.132324969442131","2.84549141218268","3.334523651923257","2.88665121636796","2.9361636413238044","2.7744504080359684","2.9218900571491395","2.726121073266728","2.706004306909208","2.8304034899161508","2.927600082327074","2.919553969554578","2.8706404238461336","2.813434732751099","2.7959456217305507","2.770940008437766","2.804344756648165","2.84337506318713","2.8997666777577207","2.8892865217420374","2.832803843636039","2.945434866528784","2.716233014387211","2.5878937055306963"
"INTL.47-34-NRU-TBTUUSDPP.A","        Nauru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-NPL-TBTUUSDPP.A","        Nepal","0","0","0","0","0","0","0","0","0.45823994980637456","0.4453812698392774","0.4504456018658895","0.5097777112996543","0.5488022369760773","0.5244518606125521","0.5651084998001261","0.5764180713126129","0.6432648321230884","0.7082420061701421","0.8591022996085568","0.8987590979460927","0.8525900457066781","0.8664836792033771","0.8639392522786051","0.8745625428956164","0.8243762310037377","0.8263378376125784","0.7642203558835404","0.716027181602267","0.7821907883652757","0.8698197982009777","0.9035218082363919","0.921368957960529","0.9526614370313045","0.9774497854131331","1.0043762471093054","0.8889876751282726","1.3099765739658857","1.383293220261831","1.4291160056364842","1.3163820155798847","1.319917159887185","1.480268882034195","1.6139703844830098"
"INTL.47-34-NLD-TBTUUSDPP.A","        Netherlands","8.031803661301067","7.586210654327687","7.4709000302681146","7.039428367995943","6.862539097705437","6.970358385710063","7.088535926153201","7.161539330269448","6.8718310449655515","6.62147008900985","6.633281106222304","6.792048299221055","6.620604989400975","6.670760560325148","6.532160805426801","6.504332354544782","6.630958578099722","6.2557878206321185","6.006380162732769","5.67813129782537","5.543946771107877","5.574615884668187","5.625719678405755","5.710140964567317","5.741091875661028","5.650365403568617","5.435311194566259","5.220973567321905","5.05649644034043","5.055326148434523","5.234697477896424","4.9144534840734195","4.87629764463925","4.764547032631588","4.46169307951881","4.421911151578124","4.344696941014089","4.258746821818771","4.072621102724002","4.0512979955765624","3.9443407697458617","3.8410091048222386","3.2918721118235705"
"INTL.47-34-NLDA-TBTUUSDPP.A","        Netherlands Antilles","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.47-34-NCL-TBTUUSDPP.A","        New Caledonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-NZL-TBTUUSDPP.A","        New Zealand","5.09975535280375","4.707657513774314","4.970570503870651","4.983893774790547","5.0868322900503635","5.261543797581259","5.550021332079815","5.591469374039765","5.896629964544582","6.04598058755971","6.277103671491175","6.4617818008307575","6.689164213148771","6.2756343847543965","6.122003402652773","5.98255263985653","5.930667802419372","5.883289517762189","5.644225647745471","5.617892944937514","5.51059451445644","5.602197040728936","5.389247431907871","4.961528904054187","4.773517497031203","4.639891239769231","4.5559319012276225","4.388486973907965","4.471677447843065","4.313930987536786","4.331326153101077","4.211642889140847","4.189579529796181","4.182112298267932","4.237732631854677","4.03840004637739","3.970206755651727","3.8994881701876953","3.6853409022087487","3.700641120484616","3.292238188339233","3.0671232823247427","2.892850161774422"
"INTL.47-34-NIC-TBTUUSDPP.A","        Nicaragua","0","0","0","0","0","0","0","0","0","0","2.3131243921791413","2.1938465937803233","2.558365020369054","2.5730171990099024","2.6185573868080483","2.681577156057203","2.677570270324937","2.7008148650925548","2.9174587473885647","2.9040897519365143","2.88254852332072","2.920388838013148","2.9070906056200836","3.008367945293707","3.001627469602837","2.903478730152539","2.8315711780984474","2.834665044874198","2.637827964910106","2.7731660871302175","2.686906493351454","2.6798049554995416","2.4737954150784476","2.4322992230632163","2.435690290127389","2.6077294087311476","2.497127385029838","2.385669523112765","2.4235196975149216","2.5524939407220493","2.6294699241452824","2.342560400858332","2.3568763391260776"
"INTL.47-34-NER-TBTUUSDPP.A","        Niger","0","0","0","0","0","0","0","0","1.3700426501031704","1.3906466057195686","1.3937169016752793","1.4168967046760235","1.3559871192042798","1.4236846329050554","1.4116367289054335","1.4197837803737818","1.4253795963973668","1.411047344344056","1.3318684061985244","1.2425785081563976","1.0582074185205346","0.9660046302311023","0.9791206957901372","1.0537774966641231","1.1519958318445063","1.012088444420436","0.9507846750583813","1.0028425380829282","1.0347813449998247","1.1947347798524703","1.3617778799569462","1.3348770536665127","1.6021591894827967","1.7120231637019687","1.5234040617069493","1.54109014234889","1.3606634173732834","1.2596640908221026","1.2904105648797386","1.288445622531423","1.2197564647101111","1.1227256761041229","1.0892790570030821"
"INTL.47-34-NGA-TBTUUSDPP.A","        Nigeria","0","1.7891673023187695","1.9314725248767626","2.184803791177547","2.3692937808150156","2.3862322963726896","2.3119828912869096","2.3819489514757537","2.368494842502471","2.5195664453630204","2.181305735015856","2.363808203380249","2.3185350715346","2.4158779656635065","2.2860055002105453","2.5594888906220317","2.5194467053954486","2.4487830976983354","2.2812551176017353","2.2687504164074803","2.049426353698963","2.194485462390478","1.9549699454493332","1.9385644720451836","1.8374201902289644","1.9025020986597536","1.6124058224612035","1.3905102818009236","1.6044630008396457","0.9396850759637553","1.0518301569208515","1.4428836419103201","1.397973200036708","1.7180288745586443","1.7618237285769864","1.6275248878614779","1.6760055167189738","1.609885315199228","1.6998044680338438","1.7159420089002544","1.7684255961107913","1.731038006988485","1.7539301777056762"
"INTL.47-34-NIU-TBTUUSDPP.A","        Niue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-PRK-TBTUUSDPP.A","        North Korea","0","0","0","0","0","0","0","0","22.729512515228656","18.13406639979059","19.201143297589336","20.06900499226041","22.003333875326128","25.039588221974416","24.75842010765751","29.911358399685266","29.757655955431165","31.132000610347255","27.78001567781141","33.51297834429766","30.137365058079418","28.274912635313203","27.19839790312958","26.48522818153128","26.96980646039673","25.661202170591533","24.846099307117775","22.402716039629507","23.567448927474732","20.42956501037418","19.371455057384278","13.730464678712895","12.888695835247898","11.900402247590842","11.565563162115431","10.399012788786694","10.178997438338044","19.40420753068745","18.429519998100535","20.239594551421668","20.158985240534395","17.11476180487091","18.356704790915852"
"INTL.47-34-MKD-TBTUUSDPP.A","        North Macedonia","--","--","--","--","--","--","--","--","--","--","--","--","5.3743495741314495","6.090036364842141","5.297250737986284","5.4940579414086255","5.982302623825658","5.426668977515631","6.085860327219663","5.37201706947744","5.012304019262171","4.972298343718282","4.805325923818911","4.90339039009893","4.892076093137209","4.773721506662182","4.486953058447105","4.444487398739229","4.180461436264857","3.9800664890253796","3.914768153662425","4.249116412922558","4.003317362108952","3.7178917231224484","3.632689186035454","3.4578564669240657","3.3215155053983145","3.397521055574963","3.1897731730886774","3.354666803931764","3.231858104506587","3.231122002853496","2.9941141539677303"
"INTL.47-34-MNP-TBTUUSDPP.A","        Northern Mariana Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-NOR-TBTUUSDPP.A","        Norway","5.867372284952128","5.604376556665659","5.321647584884592","5.268773237917618","5.304553060439558","5.27873119280865","5.312672558042718","5.112496812952637","5.12605437576793","5.027308817145077","5.120177228707691","4.857736272174504","5.018703793246039","4.772219548893884","4.650047175285765","4.658027966506653","4.5249930825460165","4.4216842859665535","4.408767510216424","4.448409848714407","4.168975812845946","4.255504485597846","4.211752833100759","4.322647836530749","4.413875886471327","3.9829583948797076","3.625560120564504","3.7985179253144215","3.5747814707820074","3.9046146620549167","3.940687557850438","3.66565011135732","3.620639192815909","3.7072726465807033","3.6665486305042476","3.5870943890113955","3.5670967432767973","3.613589051499017","3.5949131839718786","3.487749272944076","3.4359591050077776","3.3646140290535893","3.1288044592891557"
"INTL.47-34-OMN-TBTUUSDPP.A","        Oman","0","0","0","0","0","0","0","0","2.6206060481603597","3.285792633194766","3.2999854364739627","3.2722597441346544","3.1887881692494875","3.356093858314659","3.3679054556910244","3.0314673539085253","3.035594242237503","3.313330591913366","4.1725111786785","3.6340570946834756","4.160988704958498","4.185697205732492","4.529995211153821","4.482196828398804","4.390448870430779","5.491544005334235","5.976737763762061","5.878371899490696","6.7917633466027025","6.361299056711292","7.280542224651062","7.240005103278565","7.854908120335057","7.4736604044233115","8.065328612721833","7.694479537687731","7.187717546712655","7.543808014731658","8.26139914665055","8.310713643072871","7.858884627697134","8.227074785844245","8.435651554012143"
"INTL.47-34-PAK-TBTUUSDPP.A","        Pakistan","0","0","0","0","0","0","0","0","2.9406755069832653","2.9637205804974394","2.9568605380423705","2.971332818651153","2.859613882048623","3.0545697392445925","3.216759561522895","3.166903638478359","3.2514593818248048","3.2558700545350785","3.2590941068266774","3.27518971856456","3.3671635491846046","3.0969734935015913","3.016055408603513","2.802863645656408","2.841914730243501","2.879619335966207","3.094956462813041","3.098184830630186","3.024049640408426","2.941580146528625","2.973309752461893","2.885793040056756","2.987059150520764","2.8028273677697513","2.8249549040887865","2.8562860820355853","2.901719215130439","2.8948583172603697","2.6904659439201257","2.7067373489527444","2.5947939944358587","2.655942842836882","2.6509634907524635"
"INTL.47-34-PSE-TBTUUSDPP.A","        Palestinian Territories","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.6601763852552867","2.3012237613266717","2.163363425153816","3.1057659108953244","4.646590128654482","4.916466128841634","4.62556495705943","5.770094161379596","6.354044000309681","5.666864488702517","5.623344694736752","5.020576374390687","4.741957359127832","4.480772656165057","4.545813512835723","4.286498880644427","4.3480121242510625","4.697448648852231","5.025170328734621","4.832594476030843","4.782287205035547","4.8110300293714365","4.931811195352612","5.53762158149739","5.71872068824491","5.737292489554115"
"INTL.47-34-PAN-TBTUUSDPP.A","        Panama","0","0","0","0","0","0","0","0","7.406022048029529","7.0733647246152165","6.941764124109391","6.3112168248205895","5.9895974079111625","5.614077059280987","6.11228003576666","6.3556054491045755","5.151615599133888","5.020690525092666","5.087926785319154","3.1346838033217463","5.0693100855263","5.28217194461897","4.961629211702346","4.899703605267392","4.52135860517889","4.224394019201809","4.280386741827616","3.577979100930169","3.8551160679202763","3.6898290226334796","3.975508352429135","3.6148779015736405","3.608313360291546","3.329799336313645","3.2497970508558107","3.3078339865996242","3.3281644132186154","3.38370322317572","3.32273544413795","2.980835001883446","3.5380373668641902","3.1087321857291896","2.942054689577973"
"INTL.47-34-PNG-TBTUUSDPP.A","        Papua New Guinea","0","0","0","0","0","0","0","0","3.463494620979153","3.5990915236405745","3.759592346764967","3.390790431991766","3.157565946812336","2.7186467620916392","2.446618223446112","2.7752425591479715","2.699999844295601","2.828710490048899","2.6525819585333337","2.6159045126704163","3.1024566316607656","3.6042026716821565","3.7285912490337414","4.09179109552883","4.620911933985181","4.184317807136667","4.220205579536482","4.217143257110469","3.716299498104212","3.8724043626814355","3.1484190819879667","3.2473989197794393","2.9924838994077034","2.956884611454076","2.7717363713911514","3.062418664140485","3.104144069696201","2.927964593652997","3.0709549336933586","3.025842786789119","2.1250376650277447","2.098072004226087","2.0758110513118524"
"INTL.47-34-PRY-TBTUUSDPP.A","        Paraguay","0","0","0","0","0","0","0","0","1.178199460302156","1.4029968156769628","1.1741965968819619","1.072965335745099","1.1703887545800928","1.204160668779213","1.2945468296800093","1.3823847096800181","1.2036657213998772","1.2674824168612995","1.4434837714798494","1.6878887475063529","1.5370619298993293","1.58724791128767","1.6742520323929941","1.6592519409879158","1.6255980238804306","1.5390058151982635","1.593028208828518","1.5872965928485174","1.560521316284593","1.6407920936216802","1.6477296245906712","1.636482596777413","1.7703185678150894","1.659066788436505","1.665066803730109","1.8706553084570476","2.0386237940548537","1.9948995228449287","2.0438391416388253","2.044388654637937","1.9750535158436935","1.976882363560347","2.164545270911799"
"INTL.47-34-PER-TBTUUSDPP.A","        Peru","0","0","0","0","0","0","0","0","2.8168920037438503","2.834871845372007","2.781673040225672","2.623422003008387","2.6853712948753663","2.8927954945863004","2.687568671883659","2.6621094961245535","2.784046845166651","2.493759827513671","2.5784082756003706","2.675538390338606","2.634907641100477","2.493949019364368","2.3999864587221906","2.2965778650292497","2.50443996561372","2.486912986164381","2.3709347624025043","2.283951449408491","2.5193513215395997","2.4820163736862293","2.6152743992886447","2.5640580849336425","2.6046868895778172","2.514951972597377","2.5157191342733745","2.5319410563956084","2.5339032278459883","2.417420583075634","2.399627977987572","2.439679112463924","2.2409518213423216","2.0416932183563423","2.0202071295693953"
"INTL.47-34-PHL-TBTUUSDPP.A","        Philippines","2.33573291906543","2.1701782353183097","2.0823409781480695","1.9785772240390007","1.9156864221377172","1.9074286389160087","1.9053139331522402","2.119270651595976","2.1086658227805994","2.331156741712945","2.3004174828491952","2.348278993108539","2.5176654508749947","2.6834986432982566","2.724145843684345","2.8120220816407624","2.8463809084935487","2.926981054742354","3.0744813924419283","2.985146345286982","2.925694905780071","2.7507318333918502","2.7203693710791734","2.6218147400968594","2.565448714146163","2.335861776878212","2.1755410439723293","2.1204924054350847","2.1475282343290187","2.0224136725138364","2.0104262865807008","1.9613750679165778","1.9288692383616983","1.9468055482782816","1.8193549349431175","2.0230444294908954","1.91457319676993","2.0619809437300343","2.0238680138153264","2.0717719638460896","1.9211800645996604","1.9822832407754178","1.8397034821403317"
"INTL.47-34-POL-TBTUUSDPP.A","        Poland","0","0","0","0","0","0","0","0","0","10.840404835242138","10.22206747316028","10.740473354280738","10.036755462040652","9.843504257173327","9.157339206354763","8.61660600394218","8.594797631093922","7.930465063905909","7.120197967343916","6.6207743373663","6.14937742784727","6.094434985755727","5.843902724941902","5.848315266609142","5.674845427089966","5.489870232212396","5.244683509071913","4.968640583885261","4.806406805730946","4.543748745633214","4.6671062299375015","4.430082236554373","4.36799510188954","4.323462718686042","4.049767370479106","3.968777544158555","3.9345682692437394","3.9156104420902937","3.670970674792769","3.4264494915859185","3.3344239889021536","3.2233013472290803","2.9930752660255466"
"INTL.47-34-PRT-TBTUUSDPP.A","        Portugal","2.187208293116053","1.9465009622310137","2.5349898316418233","2.5531099463518427","2.5787672213241737","2.5737585051836014","2.7937803628112063","2.7002155407481063","2.853649319137092","3.1336056238550807","3.083869965212651","3.044121087220681","3.20465888632172","3.166854674442756","3.203095519179109","3.20679853803376","3.0611493300589823","3.0934763413056867","3.200153324366294","3.366447829897826","3.3078221904371756","3.2315579325007837","3.3426743487236497","3.307226694554437","3.354353488467098","3.41837149624829","3.1760507497882844","3.129843304209291","3.030779438185218","3.053443171932793","2.971587787348623","2.961736787062981","2.919560953768249","2.9459868164273275","2.88036499686314","2.9727243982526015","2.900775773130257","2.94962831132457","2.7469050644483377","2.670557018128601","2.5262764982689725","2.419576242036762","2.3469107362686015"
"INTL.47-34-PRI-TBTUUSDPP.A","        Puerto Rico","0","0","0","0","0","0","0","0","5.149125804340834","4.905523080406171","4.637667508812846","4.517970224593148","4.341902215700503","4.148859691237871","3.9963490111780406","3.8201975569343922","3.7346883593092284","3.562274924015642","3.377921900802029","3.1846848187621064","5.9889746904947065","6.134165538844325","6.242537850884706","6.4961062865211785","6.509458557168048","6.43287596988117","5.924265679491931","5.782530575276081","5.514742973183183","5.262865351272535","4.479739919930715","4.870380264278407","5.132377348786059","4.517049410286226","4.350615727847963","4.395379294489524","4.164313974503477","4.163422350658262","4.38683699313877","4.050208869512879","3.670257621764813","4.09967616764834","3.696444355932153"
"INTL.47-34-QAT-TBTUUSDPP.A","        Qatar","0","0","0","0","0","0","0","0","11.310451441926922","11.037288257291674","10.964508335935154","13.101042440549227","18.29682790761284","19.787598222392806","19.564849561553356","19.245411403829657","18.96090494623684","15.380049762054744","14.097417962990297","13.42817192472541","13.300978414068927","9.740949234759576","10.880595545126106","11.025826637471864","10.576434659154128","12.085413052778922","10.427343225885275","9.615506902901561","8.861259505840255","8.332020629321919","7.274786175568539","7.026044811471814","9.34255899438215","9.618287282668135","9.35542852871658","8.62762113963192","8.113838944101976","8.775729376419738","9.110275783742008","9.13296262863452","9.026059974834643","9.212448230581494","8.732584351987018"
"INTL.47-34-REU-TBTUUSDPP.A","        Reunion","0","0","0","0","0","0","0","0","1.9640597080070799","2.2008798647524475","1.8532673834263227","2.0714623678977078","1.9240038919549163","2.649534776555961","2.705190119497029","2.503963064076567","2.4596524046294337","2.33167539036136","2.829902720935161","2.6601749039370985","2.3655035338965593","2.290223150648776","2.221435729257576","2.1728393190444506","2.330301960197993","2.1048233345194043","1.9029440409854321","1.739232400586058","1.8908823015366174","2.0204284318804504","2.193157694963446","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-ROU-TBTUUSDPP.A","        Romania","9.486778337507399","9.276581616646546","9.3693558495331","9.048215651484247","8.289667250977361","8.329902363808468","8.438675091025981","8.626238402459057","8.550442157068236","9.360075972843912","9.225378927331347","8.098994250177133","8.38222052731644","7.873119677534324","7.098793836566604","7.542788517994471","7.393117195949758","7.664799977241841","6.697091800434949","5.934885060201892","5.872902281670048","6.225498228022038","5.661735999596078","5.501349579809532","5.0946802321316405","4.7080805720887025","4.547995039619388","4.226049831939137","3.7666781462265475","3.3936553754565817","3.5358318829345827","3.524479124403013","3.3890309183635066","3.0900428744910644","2.920013826378841","2.813925703877816","2.753180476139875","2.685605962082371","2.516363417165366","2.3698011464305795","2.332306939193679","2.330297542124097","2.075544505599121"
